Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-21,16:00:00,Ground floor lobby,Recent Advances in the GAN-based Fast Calorimeter Simulation of the ATLAS Experiment,"The talk discusses FastCaloGAN, a GAN-based tool for fast calorimeter simulation in ATLAS, and its deployment using FastCaloGANtainer.",https://indico.cern.ch/event/1338689/contributions/6016136/,ATLAS,"['Machine Learning', 'GAN', 'Fast Simulation', 'Calorimeter', 'ATLAS']",3,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,Scaling TraceWin beam dynamics simulations on Kubernetes for Reinforcement Learning training,Discusses using Ray and Kubernetes to scale TraceWin simulations for training reinforcement learning models in beam dynamics.,https://indico.cern.ch/event/1338689/contributions/6015986/,,"['Reinforcement Learning', 'Beam Dynamics', 'Kubernetes', 'Ray', 'Python']",2,Poster,0.7,"['TraceWin', 'ADIGE beam line']"
2024-10-21,16:00:00,Ground floor lobby,The Electronics Simulation Software in JUNO,Discussion on the electronics simulation software of the JUNO neutrino experiment.,https://indico.cern.ch/event/1338689/contributions/6015981/,JUNO,"['Neutrino Physics', 'Electronics Simulation', 'JUNO', 'SNiPER']",1,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,QDIPS: Deep Sets Network for FPGA investigated for high speed inference on ATLAS,Explores adapting deep sets neural networks for FPGA to enhance machine learning for fast inference on ATLAS.,https://indico.cern.ch/event/1338689/contributions/6015444/,ATLAS,"['Deep Sets', 'FPGA', 'Machine Learning', 'Particle Physics', 'ATLAS', 'HLS4ML']",3,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,Running version control systems and continuous integration to fulfill CERN and LHC experiments needs,"CERN's transition from Docker runners to Kubernetes for GitLab CI/CD, addressing scalability and reliability.",https://indico.cern.ch/event/1338689/contributions/6011836/,CERN,"['GitLab', 'CI/CD', 'Docker', 'Kubernetes', 'OpenStack', 'CERN']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Continuous integration of analysis workflows on a distributed analysis facility,Demonstrates CI of analysis workflows utilizing distributed resources with XRootD and GitLab CI/CD for high energy physics data.,https://indico.cern.ch/event/1338689/contributions/6010984/,CMS,"['Continuous Integration', 'Distributed Computing', 'Data Analysis', 'XRootD', 'GitLab CI/CD']",2,Poster,0.8,"['dynamic auth access tokens', 'datalake model']"
2024-10-21,16:00:00,Ground floor lobby,Accounting of (HPC) computing resources with AUDITOR,AUDITOR is a flexible accounting ecosystem for dynamically integrated compute resources.,https://indico.cern.ch/event/1338689/contributions/6010926/,,"['AUDITOR', 'compute resources', 'COBalD/TARDIS', 'accounting', 'REST API', 'Python']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,Turning CephFS into a collaborative cloud storage with CERNBox,"CERNBox integrates CephFS for scalable, collaborative cloud storage, supporting Windows workflows at CERN.",https://indico.cern.ch/event/1338689/contributions/6010802/,,"['CERNBox', 'CephFS', 'cloud storage', 'collaboration', 'Windows workflows']",1,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,Development of Auto-Validation System of BOSS,Development of an auto-validation system for the BES Offline Software System using CVS and partial GitLab integration.,https://indico.cern.ch/event/1338689/contributions/6010737/,BES,"['auto-validation', 'CVS', 'GitLab', 'BOSS', 'version control', 'continuous integration']",1,Poster,0.9,[]
2024-10-21,16:00:00,Ground floor lobby,"New approaches for fast and efficient graph construction on CPU, GPU and heterogeneous architectures for the ATLAS event reconstruction",Discusses efficient graph creation methods for GNNs in ATLAS event reconstruction.,https://indico.cern.ch/event/1338689/contributions/6010602/,ATLAS,"['Graph Neural Networks', 'Event Reconstruction', 'GNN4ITk', 'ATLAS', 'HL-LHC']",2,Poster,0.8,[]
2024-10-21,16:00:00,Ground floor lobby,dE/dx Software in the BESIII Experiment,"Overview of dE/dx software in BESIII for particle identification, including ML-based simulation.",https://indico.cern.ch/event/1338689/contributions/6010571/,BESIII,"['dE/dx', 'particle identification', 'machine learning', 'BESIII', 'simulation']",2,Poster,0.7,[]
2024-10-21,15:48:00,Ground floor lobby,Time-Of-Flight Correction for Hadrons at BESⅢ experiment,"Study on time-of-flight corrections for hadron PID at BESIII, improving accuracy and efficiency.",https://indico.cern.ch/event/1338689/contributions/6010564/,BESIII,"['time-of-flight', 'particle identification', 'hadron physics', 'systematic corrections']",1,Poster,0.9,[]
2024-10-21,14:06:00,Room 1.C (Small Hall),An optimized C++ software for the management of Timepix4 data acquisition and analysis,"Development of a C++ framework for efficient Timepix4 data management and analysis, featuring multi-threading and neural networks.",https://indico.cern.ch/event/1338689/contributions/6015417/,Medipix4,"['Timepix4', 'C++', 'data acquisition', 'neural network', 'particle physics']",1,Talk,0.9,[]
2024-10-21,17:45:00,Room 1.C (Small Hall),Overview of the data acquisition system architecture for the DarkSide-20k experiment,Discusses the DAQ system architecture for the DarkSide-20k experiment focused on dark matter detection using liquid argon.,https://indico.cern.ch/event/1338689/contributions/6015391/,DarkSide-20k,"['dark matter', 'DAQ', 'liquid argon', 'WIMPs', 'neutrino detection']",1,Talk,0.9,[]
2024-10-25,17:00:00,Large Hall,Public lecture: Odkrywanie Nieznanych Światów: Wprowadzenie do CERN i Wielkiego Zderzacza Hadronów,Panel dyskusyjny z udziałem naukowców z ośrodków krakowskich.,https://indico.cern.ch/event/1338689/contributions/6115450/,,"['CERN', 'public lecture', 'discussion panel']",1,Talk,0.9,['Panel dyskusyjny']
2024-10-22,17:45:00,Room 2.A (Seminar Room),Enhancing product management in the ATLAS Management Glance team,Discusses the ATLAS Management Glance team's adoption of the Product Owner role for better product management and roadmap planning.,https://indico.cern.ch/event/1338689/contributions/6010678/,ATLAS,"['ATLAS', 'product management', 'Scrum', 'automation']",1,Talk,0.95,[]
2024-10-22,17:45:00,Room 1.A (Medium Hall A),Prospects for novel track reconstruction algorithms based on Graph Neural Network models using telescope detector testbed,Exploration of Graph Neural Networks for track reconstruction using a telescope detector testbed.,https://indico.cern.ch/event/1338689/contributions/6010586/,LHCb,"['Graph Neural Networks', 'Track Reconstruction', 'ACTS Framework', 'LHC Upgrades']",3,Talk,0.9,[]
2024-10-23,14:42:00,Large Hall A,GIL-free scaling of Uproot in Python 3.13,The talk discusses using Python 3.13's subinterpreters to enhance Uproot's performance for metadata-intensive I/O.,https://indico.cern.ch/event/1338689/contributions/6015924/,,"['Uproot', 'Python 3.13', 'GIL', 'subinterpreters', 'I/O performance']",2,Talk,0.8,[]
2024-10-24,17:27:00,Room 2.B (Conference Room),HEPCloud Facility Operations at Fermilab—The First Six Years,"Overview of the HEPCloud Facility at Fermilab, its operations, and research use cases over six years.",https://indico.cern.ch/event/1338689/contributions/6010985/,CMS,"['HEPCloud', 'distributed computing', 'Fermilab', 'supercomputers', 'quantum computing']",2,Talk,0.8,[]
2024-10-23,16:51:00,Room 1.C (Small Hall),Low-latency AI for triggering on electrons at High Luminosity LHC with the CMS Level-1 hardware Trigger.,The CMS Level-1 Trigger upgrade uses ML on FPGAs for electron identification by combining track and calorimeter info.,https://indico.cern.ch/event/1338689/contributions/6015453/,CMS,"['Machine Learning', 'FPGA', 'Trigger', 'HL-LHC', 'Electron Identification']",3,Talk,0.9,[]
2024-10-24,16:33:00,Room 1.B (Medium Hall B),Physics Data Forge: Unveiling the Power of IO Systems in CERN’s Massive IO Scale Test Infrastructure,The paper investigates IO scale tests at CERN for developing IO systems to handle increased data volumes using RNTuple and EOS storage.,https://indico.cern.ch/event/1338689/contributions/6010775/,,"['IO systems', 'CERN', 'RNTuple', 'EOS storage', 'data analysis']",2,Talk,0.8,[]
2024-10-23,16:51:00,Room 1.B (Medium Hall B),ML-based Adaptive Prefetching and Data Placement for US HEP systems,The talk discusses using ML-based adaptive prefetching and data placement to improve efficiency in US HEP systems.,https://indico.cern.ch/event/1338689/contributions/6010799/,CMS,"['Machine Learning', 'Data Placement', 'HEP Infrastructure', 'Prefetching', 'Simulator']",2,Talk,0.9,[]
2024-10-22,11:30:00,Large Hall,Panel Discussion: Quantum Computing and LLMs. Will they bring disruptive changes to HEP computing?,Panel discussion on the impact of Quantum Computing and LLMs in High Energy Physics computing.,https://indico.cern.ch/event/1338689/contributions/6163456/,,"['Quantum Computing', 'LLMs', 'Machine Learning', 'HEP', 'Computing']",1,Talk,0.9,[]
2024-10-24,17:09:00,Room 1.C (Small Hall),Real-time implementation of Artificial Intelligence compression algorithm for High-Speed Streaming Readout signals.,"AI-based compression algorithm for streaming data in high-energy physics, using autoencoders for efficient data handling.",https://indico.cern.ch/event/1338689/contributions/6015403/,,"['AI', 'autoencoder', 'streaming readout', 'compression', 'DAQ']",2,Talk,0.8,[]
2024-10-24,16:00:00,Room 4,Collaborative Tools for the ePIC Experiment,The abstract discusses collaborative tools for the ePIC experiment's Technical Design Report at the Electron Ion Collider.,https://indico.cern.ch/event/1338689/contributions/6011128/,ePIC,"['collaborative tools', 'ePIC', 'Electron Ion Collider', 'data preservation', 'GitHub']",2,Poster,0.8,[]
2024-10-24,16:00:00,Room 4,Identification of muon-electron elastic events using Graph Neural Networks for precision measurements.,GNNs for identifying particles in muon-electron elastic events for precision measurements in the MUonE experiment.,https://indico.cern.ch/event/1338689/contributions/6010567/,MUonE,"['Graph Neural Networks', 'Muon', 'Elastic Scattering', 'Particle Identification', 'Precision Measurements']",3,Poster,0.9,[]
2024-10-24,16:00:00,Room 4,Harnessing the power of neural networks to identify and locate primary vertices in proton-proton collision data,Research on neural networks for identifying primary vertices in proton-proton collision data using ATLAS/ACTS.,https://indico.cern.ch/event/1338689/contributions/6010573/,ATLAS,"['neural networks', 'primary vertices', 'ATLAS', 'deep learning', 'collision data']",3,Poster,0.9,[]
2024-10-24,16:00:00,Room 4,Modular Experiment Control System packages for the CBM experiment,"Development of a Python-based Experiment Control System for CBM at FAIR, focusing on modular core and GUI packages.",https://indico.cern.ch/event/1338689/contributions/6015439/,CBM,"['Experiment Control System', 'Python', 'FAIR', 'CBM']",2,Poster,0.7,"['FAIR', 'SIS100 synchrotron']"
2024-10-24,16:00:00,Room 4,Geant4 models for nuclear de-excitation,Discusses the development and efficiency of the Geant4 nuclear de-excitation module for hadronic interactions.,https://indico.cern.ch/event/1338689/contributions/6016066/,,"['Geant4', 'nuclear de-excitation', 'hadronic physics', 'CPU efficiency']",1,Poster,0.9,[]
2024-10-24,16:00:00,Room 4,Bamboo: A high-level HEP analysis library for ROOT::RDataFrame,Overview of the bamboo framework for HEP data analysis using ROOT's RDataFrame and Python for CMS analyses.,https://indico.cern.ch/event/1338689/contributions/6016073/,CMS,"['HEP analysis', 'ROOT', 'RDataFrame', 'Python', 'CMS', 'NanoAOD']",3,Poster,0.9,[]
2024-10-24,16:00:00,Room 4,KKMCee: Multiphoton MC for lepton and quark pair production at lepton colliders,"Overview of a Monte Carlo event generator for lepton and quark pair production at electron-positron colliders, rewritten in modern C++.",https://indico.cern.ch/event/1338689/contributions/6016213/,,"['Monte Carlo', 'lepton colliders', 'event generator', 'C++']",1,Poster,0.9,[]
2024-10-24,16:00:00,Room 4,Zero Degree Calorimeter fast simulation with normalizing flows,Application of normalizing flows for fast simulation of ALICE's Zero Degree Calorimeter neutron detector responses.,https://indico.cern.ch/event/1338689/contributions/6016219/,ALICE,"['generative deep learning', 'normalizing flows', 'simulation', 'ALICE', 'Zero Degree Calorimeter', 'explainability']",2,Poster,0.8,[]
2024-10-24,16:00:00,Room 4,Numerical studies of space charge effect on particle tracking in a small TPC,Study on space charge impact on particle tracking in TPC using hydrodynamic model simulated with COMSOL.,https://indico.cern.ch/event/1338689/contributions/6016220/,,"['TPC', 'space charge', 'particle tracking', 'simulation', 'nuclear physics']",1,Poster,0.9,[]
2024-10-24,16:00:00,Room 4,Refining FastSim with Machine Learning,Improving FastSim accuracy using machine learning regression-based neural networks for better agreement with FullSim.,https://indico.cern.ch/event/1338689/contributions/6016222/,,"['FastSim', 'Machine Learning', 'Monte Carlo', 'Neural Networks', 'Simulation']",3,Poster,0.9,[]
2024-10-24,16:00:00,Room 4,A point library for the fast simulation of the LHCb Calorimeter,A method to accelerate the LHCb calorimeter simulation using pre-simulated energy deposits and machine learning.,https://indico.cern.ch/event/1338689/contributions/6016235/,LHCb,"['calorimeter', 'simulation', 'machine learning', 'Geant4', 'distributed computing']",2,Poster,0.8,[]
2024-10-24,16:00:00,Room 4,Implementing XRootD/SciToken-Based Access to Lustre Storage at GSI: A First Step Toward Data Federation for FAIR,Describes the creation of a federated access system using XRootD and SciTokens for GSI's Lustre storage.,https://indico.cern.ch/event/1338689/contributions/6010993/,FAIR,"['XRootD', 'SciTokens', 'Lustre Storage', 'Data Federation', 'GSI', 'FAIR']",2,Poster,0.8,[]
2024-10-24,16:00:00,Room 4,Up-scaling for measuring the spatial distribution of radiation dose for applications in the preparation of individual patient treatment plans,Application of super-resolution techniques and ML algorithms to enhance medical images for radiation therapy treatment planning.,https://indico.cern.ch/event/1338689/contributions/6016079/,,"['super-resolution', 'machine learning', 'radiation therapy', 'image processing']",2,Poster,0.8,[]
2024-10-24,16:00:00,Room 4,A Managed Tokens Service for Securely Keeping and Distributing Grid Tokens,Fermilab's Managed Tokens service automates the refresh and distribution of grid operation tokens for secure and scalable authorization.,https://indico.cern.ch/event/1338689/contributions/6010983/,Fermilab,"['Managed Tokens', 'Security', 'Grid Operations', 'Authorization', 'Concurrency', 'HTCondor']",2,Poster,0.8,"['WLCG Common JWT Profile', 'htgettoken', 'condor_vault_storer', 'credds', 'HTCondor schedds']"
