Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-22,07:00:00,Room 4,ATLAS Qualification interface refactoring strategy,The presentation discusses the refactoring of the ATLAS authorship qualification system to improve code maintainability and accommodate policy changes.,https://indico.cern.ch/event/1338689/contributions/6010697/,ATLAS,"['refactoring', 'qualification system', 'CERN', 'Domain Driven Design', 'software development']",1,Poster,0.7,[]
2024-10-22,07:00:00,Room 4,Performance studies for ATLAS workloads in many-core Grid and HPC environments,"The work investigates performance of ATLAS workloads in many-core environments, focusing on scaling core counts and job sizes to enhance data processing efficiency.",https://indico.cern.ch/event/1338689/contributions/6010585/,ATLAS,"['performance studies', 'multi-core', 'HPC', 'data processing', 'AthenaMT']",1,Poster,0.6,[]
2024-10-21,07:00:00,Ground floor lobby,Recent Advances in the GAN-based Fast Calorimeter Simulation of the ATLAS Experiment,"The presentation discusses a fast simulation tool using GANs for the ATLAS calorimeter response, improving efficiency and computational performance.",https://indico.cern.ch/event/1338689/contributions/6016136/,ATLAS,"['Machine Learning', 'GANs', 'Simulation', 'Calorimeter', 'Computational Resources']",2,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,Scaling TraceWin beam dynamics simulations on Kubernetes for Reinforcement Learning training,The work presents a method to scale beam dynamics simulations using Kubernetes for training reinforcement learning agents in particle accelerators.,https://indico.cern.ch/event/1338689/contributions/6015986/,,"['Reinforcement Learning', 'Beam Dynamics', 'Kubernetes', 'Machine Learning', 'Simulation']",2,Poster,0.6,[]
2024-10-21,07:00:00,Ground floor lobby,The Electronics Simulation Software in JUNO,The talk discusses the electronics simulation software used in the JUNO experiment for neutrino detection and event classification.,https://indico.cern.ch/event/1338689/contributions/6015981/,JUNO,"['neutrino', 'simulation', 'electronics', 'event classification', 'ROOT']",1,Poster,0.8,[]
2024-10-21,07:00:00,Ground floor lobby,QDIPS: Deep Sets Network for FPGA investigated for high speed inference on ATLAS,"The presentation discusses a deep sets network for FPGA acceleration in machine learning tasks related to the ATLAS experiment, focusing on performance and resource optimization.",https://indico.cern.ch/event/1338689/contributions/6015444/,ATLAS,"['Machine Learning', 'FPGA', 'Deep Sets Network', 'Particle Identification', 'Event Reconstruction']",2,Poster,0.7,"['DIPS', 'QKeras', 'HLS4ML']"
2024-10-21,07:00:00,Ground floor lobby,Running version control systems and continuous integration to fulfill CERN and LHC experiments needs,The abstract discusses CERN's transition from a legacy CI/CD solution to a Kubernetes-based infrastructure to meet increasing demands for pipeline execution.,https://indico.cern.ch/event/1338689/contributions/6011836/,,"['CERN', 'GitLab', 'CI/CD', 'Kubernetes', 'Docker', 'scalability']",1,Poster,0.4,[]
2024-10-21,07:00:00,Ground floor lobby,Continuous integration of analysis workflows on a distributed analysis facility,The talk discusses automating analysis workflows in High Energy Physics using CI/CD principles on distributed resources to handle large datasets more efficiently.,https://indico.cern.ch/event/1338689/contributions/6010984/,CMS,"['distributed computing', 'CI/CD', 'big data', 'HTCondor', 'XRootD']",2,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,Accounting of (HPC) computing resources with AUDITOR,"AUDITOR is a flexible ecosystem for accounting compute resources, integrating various collectors and enabling data access via REST API, aimed at opportunistic resource management.",https://indico.cern.ch/event/1338689/contributions/6010926/,,"['HPC', 'accounting', 'COBalD', 'TARDIS', 'REST API', 'Python']",1,Poster,0.5,[]
2024-10-21,07:00:00,Ground floor lobby,Turning CephFS into a collaborative cloud storage with CERNBox,CERNBox is a collaborative cloud storage platform at CERN that integrates with various storage systems and supports Windows applications through CephFS.,https://indico.cern.ch/event/1338689/contributions/6010802/,,"['CERNBox', 'cloud storage', 'CephFS', 'scientific workflows', 'collaboration']",1,Poster,0.3,[]
2024-10-21,07:00:00,Ground floor lobby,Development of Auto-Validation System of BOSS,A new auto-validation system for the BES Offline Software System (BOSS) integrates modern version control features while maintaining stability in the development process.,https://indico.cern.ch/event/1338689/contributions/6010737/,BES,"['auto-validation', 'version control', 'BOSS', 'software development', 'Gitlab']",1,Poster,0.7,[]
2024-10-21,07:00:00,Ground floor lobby,"New approaches for fast and efficient graph construction on CPU, GPU and heterogeneous architectures for the ATLAS event reconstruction",The presentation discusses new methods for efficient graph construction using graph neural networks for charged-particle track reconstruction in the ATLAS detector.,https://indico.cern.ch/event/1338689/contributions/6010602/,ATLAS,"['graph neural networks', 'event reconstruction', 'high-throughput', 'charged-particle tracking']",2,Poster,0.6,[]
2024-10-21,07:00:00,Ground floor lobby,dE/dx Software in the BESIII Experiment,"The presentation discusses the dE/dx software used in the BESIII experiment, focusing on particle identification through simulation and machine learning techniques.",https://indico.cern.ch/event/1338689/contributions/6010571/,BESIII,"['dE/dx', 'PID', 'BESIII', 'machine learning', 'simulation']",2,Poster,0.6,[]
2024-10-21,06:48:00,Ground floor lobby,Time-Of-Flight Correction for Hadrons at BESⅢ experiment,"This study investigates time-of-flight corrections for hadron identification in the BESIII experiment, enhancing PID efficiency by addressing systematic time deviations.",https://indico.cern.ch/event/1338689/contributions/6010564/,BESIII,"['Time-of-Flight', 'Particle Identification', 'Hadrons', 'Scintillation Detectors']",1,Poster,0.7,[]
2024-10-21,05:06:00,Room 1.C (Small Hall),An optimized C++ software for the management of Timepix4 data acquisition and analysis,"The presentation discusses a C++ framework for managing Timepix4 data acquisition, focusing on data processing and analysis with a custom clustering algorithm and neural networks.",https://indico.cern.ch/event/1338689/contributions/6015417/,,"['Timepix4', 'C++', 'data acquisition', 'data analysis', 'clustering algorithm', 'neural networks']",1,Talk,0.7,[]
2024-10-21,08:45:00,Room 1.C (Small Hall),Overview of the data acquisition system architecture for the DarkSide-20k experiment,The DarkSide-20k detector aims to detect dark matter via WIMPs using liquid argon and features a sophisticated data acquisition system for high data rates.,https://indico.cern.ch/event/1338689/contributions/6015391/,DarkSide-20k,"['dark matter', 'WIMPs', 'liquid argon', 'data acquisition', 'neutrino detection']",1,Talk,0.7,[]
2024-10-25,08:00:00,Large Hall,Public lecture: Odkrywanie Nieznanych Światów: Wprowadzenie do CERN i Wielkiego Zderzacza Hadronów,"A discussion panel featuring scientists from Krakow centers, focusing on CERN and the Large Hadron Collider.",https://indico.cern.ch/event/1338689/contributions/6115450/,,"['CERN', 'Large Hadron Collider', 'discussion panel', 'Krakow']",1,Talk,0.2,[]
2024-10-22,08:45:00,Room 2.A (Seminar Room),Enhancing product management in the ATLAS Management Glance team,The presentation discusses challenges in product management for the ATLAS Management Glance team and the adoption of a Product Owner role to improve efficiency.,https://indico.cern.ch/event/1338689/contributions/6010678/,ATLAS,"['product management', 'automation', 'ATLAS', 'Glance project', 'Scrum']",1,Talk,0.3,[]
2024-10-22,08:45:00,Room 1.A (Medium Hall A),Prospects for novel track reconstruction algorithms based on Graph Neural Network models using telescope detector testbed,"The presentation discusses using Graph Neural Networks for track reconstruction in LHC environments, leveraging complex data structures for improved analysis.",https://indico.cern.ch/event/1338689/contributions/6010586/,LHCb,"['Graph Neural Networks', 'track reconstruction', 'deep learning', 'LHC upgrades', 'ACTS framework']",2,Talk,0.7,[]
2024-10-23,05:42:00,Large Hall A,GIL-free scaling of Uproot in Python 3.13,The talk discusses Uproot's enhancements using Python 3.13's subinterpreters for improved performance in metadata-intensive I/O operations.,https://indico.cern.ch/event/1338689/contributions/6015924/,,"['Uproot', 'Python', 'metadata', 'I/O', 'subinterpreters']",1,Talk,0.4,[]
2024-10-24,08:27:00,Room 2.B (Conference Room),HEPCloud Facility Operations at Fermilab—The First Six Years,"The HEPCloud Facility at Fermilab has operated for six years, providing computing resources for various experiments including CMS and DUNE, and exploring GPU-based machine learning.",https://indico.cern.ch/event/1338689/contributions/6010985/,CMS,"['HEPCloud', 'distributed computing', 'GPU', 'machine learning']",2,Talk,0.6,[]
2024-10-23,07:51:00,Room 1.C (Small Hall),Low-latency AI for triggering on electrons at High Luminosity LHC with the CMS Level-1 hardware Trigger.,"The CMS collaboration is enhancing the Level-1 Trigger for HL-LHC using AI for electron identification, optimizing track and calorimeter data processing on FPGA.",https://indico.cern.ch/event/1338689/contributions/6015453/,CMS,"['AI', 'Level-1 Trigger', 'FPGA', 'electron identification', 'high luminosity', 'machine learning']",2,Talk,0.7,[]
2024-10-24,07:33:00,Room 1.B (Medium Hall B),Physics Data Forge: Unveiling the Power of IO Systems in CERN’s Massive IO Scale Test Infrastructure,"This work investigates IO scale tests at CERN, focusing on file access, throughput improvements, and evaluating new data formats for high-volume data handling.",https://indico.cern.ch/event/1338689/contributions/6010775/,,"['IO systems', 'CERN', 'RNTuple', 'ROOT', 'data format', 'high-throughput', 'analysis workflows']",1,Talk,0.6,[]
2024-10-23,07:51:00,Room 1.B (Medium Hall B),ML-based Adaptive Prefetching and Data Placement for US HEP systems,The work presents a ML-based approach for adaptive prefetching and dataset placement to improve job efficiency in US HEP systems amidst increasing data volumes.,https://indico.cern.ch/event/1338689/contributions/6010799/,"CMS, DUNE","['Machine Learning', 'Data Placement', 'Prefetching', 'HEP Infrastructure', 'Job Efficiency']",3,Talk,0.9,[]
2024-10-22,02:30:00,Large Hall,Panel Discussion: Quantum Computing and LLMs. Will they bring disruptive changes to HEP computing?,"A panel discussion exploring the potential effects of Quantum Computing and advanced Machine Learning, including LLMs, on high-energy physics computing.",https://indico.cern.ch/event/1338689/contributions/6163456/,,"['Quantum Computing', 'Machine Learning', 'LLMs', 'HEP Computing']",1,Talk,0.3,[]
2024-10-24,08:09:00,Room 1.C (Small Hall),Real-time implementation of Artificial Intelligence compression algorithm for High-Speed Streaming Readout signals.,"The presentation discusses an AI-based compression algorithm for high-speed streaming readout signals in high-energy physics experiments, aiming to optimize data transmission.",https://indico.cern.ch/event/1338689/contributions/6015403/,,"['AI', 'compression', 'streaming data', 'autoencoder', 'high-energy physics']",2,Talk,0.7,[]
2024-10-24,07:00:00,Room 4,Collaborative Tools for the ePIC Experiment,"The ePIC Collaboration is developing collaborative tools for its future detector at the Electron Ion Collider, focusing on coordination, tool integration, and data preservation.",https://indico.cern.ch/event/1338689/contributions/6011128/,,"['ePIC', 'collaborative tools', 'Electron Ion Collider', 'data preservation', 'software development']",1,Poster,0.5,[]
2024-10-24,07:00:00,Room 4,Identification of muon-electron elastic events using Graph Neural Networks for precision measurements.,This presentation discusses a Graph Neural Network method for identifying muon-electron elastic events to enhance particle identification and precision measurements.,https://indico.cern.ch/event/1338689/contributions/6010567/,MUonE,"['Graph Neural Networks', 'particle identification', 'elastic events', 'muon', 'machine learning']",2,Poster,0.6,[]
2024-10-24,07:00:00,Room 4,Harnessing the power of neural networks to identify and locate primary vertices in proton-proton collision data,"The study presents a neural network-based approach for identifying and localizing primary vertices in ATLAS proton-proton collision data, outperforming traditional methods.",https://indico.cern.ch/event/1338689/contributions/6010573/,ATLAS,"['neural networks', 'primary vertices', 'proton-proton collisions', 'vertex finding', 'ATLAS']",2,Poster,0.7,[]
